path,jenis,kerusakan,jenis_idx,kerusakan_idx,joint_idx,scene_group,group_size,severity_nlabels,disaster_nlabels,severity_conflict,disaster_conflict,component_weight_raw,component_weight,severity_weight,disaster_weight
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/559.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7627,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/56.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7628,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/560.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7629,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/561.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7630,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/562.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7631,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/563.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7632,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/564.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7633,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/565.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7634,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/566.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7635,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/567.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7636,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/568.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7637,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/569.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7638,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/57.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7639,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/570.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7640,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/571.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7641,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/572.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7642,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/573.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7643,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/574.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7644,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/575.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7645,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/576.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7646,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/577.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7647,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/578.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7648,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/579.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7649,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/58.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7650,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/580.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7677,2,1,1,False,False,0.7071067811865475,0.7293527115997951,0.7293527115997951,0.7293527115997951
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/581.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7651,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/582.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7652,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/583.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7653,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/584.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7654,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/585.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7655,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/586.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7656,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/587.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7657,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/588.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7658,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/589.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7659,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/59.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7660,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/590.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7661,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/591.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7662,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/592.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7663,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/593.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7664,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/594.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7665,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/595.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7666,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/596.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7667,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/597.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7668,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/598.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7669,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/599.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7670,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/6.png,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7671,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/60.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7672,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/600.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7673,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/601.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7674,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/602.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7675,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/603.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7676,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/604.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7677,2,1,1,False,False,0.7071067811865475,0.7293527115997951,0.7293527115997951,0.7293527115997951
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/605.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7678,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/606.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7679,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/607.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7680,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/608.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7681,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/609.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7682,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/61.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7683,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/610.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7684,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/611.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7685,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/612.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7686,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/613.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7687,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/614.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7688,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/615.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7689,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/616.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7690,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/617.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7691,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/618.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7692,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/619.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7693,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/62.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7694,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/620.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7695,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/621.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7696,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/622.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7697,2,1,1,False,False,0.7071067811865475,0.7293527115997951,0.7293527115997951,0.7293527115997951
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/623.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7698,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/624.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7699,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/625.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7700,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/626.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7701,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/627.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7702,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/628.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7703,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/629.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7704,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/63.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7705,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/630.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7706,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/631.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7707,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/632.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7708,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/633.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7709,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/634.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7710,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/635.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7711,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/636.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7712,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/637.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7713,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/638.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7714,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/639.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7715,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/64.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7716,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/640.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7717,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/641.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7718,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/642.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7719,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/643.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7720,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/644.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7721,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/645.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7722,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/646.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7723,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/647.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7724,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/648.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7725,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/649.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7726,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/65.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7727,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/650.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7728,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/651.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7729,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/652.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7730,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/653.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7731,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/654.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7732,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/655.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7733,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/656.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7734,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/657.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7735,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/658.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7736,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/659.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7737,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/66.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7738,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/660.PNG,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7739,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/661.jpeg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7740,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN SEDANG/662.jpg,GEMPA BUMI,KERUSAKAN SEDANG,1,1,4,7741,1,1,1,False,False,1.0,1.031460496498023,1.031460496498023,1.031460496498023
